Week,DMA_Name,DMA_ID,TRx,TV_Spend,TV_Impressions,Display_Spend,Display_Impressions,PaidSearch_Spend,PaidSearch_Clicks,HCPCalls_Spend,HCPCalls_Count,Speaker_Spend,Speaker_Events,HCPEmail_Spend,HCPEmail_Sends,HCPSocial_Spend,HCPSocial_Engagements,Copay_Redemptions,Lagged_TRx,DMA_Population,Competitor_Spend,Seasonality
5/7/2023,Portland OR,DMA_022,61494,89281,2670493,37097,3463419,24450,9677,114823,563,0,0,12692,22936,15898,2194,14510,54114,1240000,70379,0.974
5/14/2023,Portland OR,DMA_022,73808,88361,2443367,37362,3354552,33289,6710,116054,596,99925,11,15722,19950,22280,3620,18426,64951,1240000,104050,1.097
5/21/2023,Portland OR,DMA_022,69593,89418,2470112,48567,4050165,43535,15314,116204,541,83557,9,12344,20130,15559,2457,17120,61241,1240000,73893,0.985
5/28/2023,Portland OR,DMA_022,55539,70693,2470848,52489,6078895,21241,10317,111578,610,53624,4,0,0,14110,2740,10075,48874,1240000,84535,0.859
6/4/2023,Portland OR,DMA_022,59004,72478,2367987,42859,3615755,48521,10423,100583,532,0,0,12202,17798,0,0,12305,51923,1240000,61674,1.027
6/11/2023,Portland OR,DMA_022,67053,90707,2997976,45859,4608096,28536,11082,41321.7,201,0,0,10863,14044,24583,4200,12348,59006,1240000,89729,1.095
6/18/2023,Portland OR,DMA_022,36520,0,0,36714,3272473,33590,7824,0,0,0,0,11958,23280,0,0,6968,32137,1240000,23120,0.938
6/25/2023,Portland OR,DMA_022,58553,21307,708124,42890,4658141,36443,12374,0,0,0,0,11808,14874,17467,3467,11638,51526,1240000,53931,1.131
7/2/2023,Portland OR,DMA_022,33612,14344.2,463561,0,0,39641,19510,0,0,0,0,0,0,16906,2944,8041,29578,1240000,8916,0.864
7/9/2023,Portland OR,DMA_022,44790,21500.600000000002,727279,39692,3596157,35546,14012,0,0,48300,4,9122,11928,0,0,9830,39415,1240000,51061,0.935
7/16/2023,Portland OR,DMA_022,49625,0,0,0,0,26473,9736,32789.4,149,70777,7,13157,17811,22416,3889,10311,43670,1240000,0,1.108
7/23/2023,Portland OR,DMA_022,42679,15842,546089,40486,3651498,28510,9810,0,0,84369,9,0,0,16309,2741,8466,37557,1240000,52402,0.854
7/30/2023,Portland OR,DMA_022,45640,0,0,50556,4468595,32588,9776,29688.6,151,0,0,9898,15653,12475,1631,10051,40163,1240000,35390,0.938
8/6/2023,Portland OR,DMA_022,34276,56732.4,1720463,34317,2819190,0,0,0,0,0,0,9976,13749,16991,2833,6422,30162,1240000,68106,0.939
8/13/2023,Portland OR,DMA_022,62543,55072.799999999996,1749638,66537,6216687,49592,10386,0,0,0,0,10929,14534,21719,4284,13434,55037,1240000,94784,1.141
8/20/2023,Portland OR,DMA_022,59628,63892.2,1954466,44307,4018106,35817,16263,0,0,0,0,15260,22991,17654,3459,15167,52472,1240000,54313,1.046
8/27/2023,Portland OR,DMA_022,81952,88831.2,2698862,49827,5005081,37252,15352,0,0,0,0,18816,27743,27609,4642,18025,72117,1240000,90630,1.379
9/3/2023,Portland OR,DMA_022,81762,84084,2927527,86300,8507327,0,0,144435,776,136104,12,21247,36035,0,0,17127,71950,1240000,127121,1.477
9/10/2023,Portland OR,DMA_022,100960,136377,4514133,80654,9296088,33100,9346,183380,859,71941,7,18197,24342,19550,3240,23611,88844,1240000,116225,1.331
9/17/2023,Portland OR,DMA_022,100379,94491,3262314,58967,5639020,43355,13170,177786,904,93544,10,18714,25398,22643,4115,25696,88333,1240000,94202,1.306
9/24/2023,Portland OR,DMA_022,99617,148748,4222701,73485,6895109,37815,10733,187684,891,0,0,13606,23701,22332,3374,23801,87662,1240000,211142,1.409
10/1/2023,Portland OR,DMA_022,102680,107319,3636743,77769,6486707,50665,17998,166773,879,0,0,20496,40812,20689,3700,21628,90358,1240000,100244,1.373
10/8/2023,Portland OR,DMA_022,94873,115385,3369161,81264,7723074,39928,9696,147132,693,0,0,12192,17677,31946,5075,18527,83488,1240000,111580,1.369
10/15/2023,Portland OR,DMA_022,110660,159449,4688352,83500,9487395,58844,19158,150954,779,0,0,21664,31876,22315,3229,20019,97380,1240000,118138,1.459
10/22/2023,Portland OR,DMA_022,92992,24473.800000000003,801620,67680,7708123,60039,28119,186374,866,0,0,15232,25922,18880,2743,22103,81832,1240000,55202,1.308
10/29/2023,Portland OR,DMA_022,83577,0,0,0,0,68412,15175,183928,938,78990,8,21906,33376,28826,4281,16030,73547,1240000,0,1.449
11/5/2023,Portland OR,DMA_022,100429,0,0,58981,6194197,49190,13619,183156,987,104299,11,19507,28490,26953,4235,21085,88377,1240000,54478,1.45
11/12/2023,Portland OR,DMA_022,55389,0,0,50746,5785930,0,0,112799,519,99147,11,16865,31497,23866,4646,12978,48742,1240000,31628,1.105
11/19/2023,Portland OR,DMA_022,73551,25699.800000000003,768439,39469,3301893,47265,12897,151724,819,0,0,13003,19636,25377,4763,13655,64724,1240000,31018,1.139
11/26/2023,Portland OR,DMA_022,67106,0,0,39544,4250949,45499,17105,142253,686,0,0,13951,18444,22604,3523,14922,59053,1240000,25658,1.106
12/3/2023,Portland OR,DMA_022,80981,77904,2016689,51033,5733101,50565,21263,147999,687,0,0,14019,19276,25971,3798,20877,71263,1240000,64411,1.15
12/10/2023,Portland OR,DMA_022,57774,64434.6,2086286,64311,7440900,28579,11276,0,0,0,0,12993,24246,0,0,11084,50841,1240000,65875,1.131
12/17/2023,Portland OR,DMA_022,50155,0,0,0,0,40353,12899,44785.2,248,0,0,9942,13205,22697,4022,11906,44136,1240000,0,1.154
12/24/2023,Portland OR,DMA_022,64125,0,0,51965,4673004,54798,18943,39310.799999999996,192,0,0,16996,28099,22270,3156,11581,56430,1240000,39678,1.145
12/31/2023,Portland OR,DMA_022,72731,0,0,69500,6500380,52227,12246,44601.299999999996,210,0,0,12378,19833,21597,3519,16744,64003,1240000,35998,1.232
1/7/2024,Portland OR,DMA_022,89672,73978.2,1884498,73345,7422382,59305,16700,56251.5,295,0,0,16687,23192,22176,3554,19967,78911,1240000,118585,1.275
1/14/2024,Portland OR,DMA_022,105931,138088,3764842,82035,8560877,47575,12484,165556,907,0,0,16569,29744,28003,4076,20296,93219,1240000,115696,1.335
1/21/2024,Portland OR,DMA_022,94083,134049,4618088,86341,7906205,35237,16922,150654,819,0,0,17595,28338,0,0,19649,82793,1240000,180779,1.281
1/28/2024,Portland OR,DMA_022,107457,137948,4351025,83077,8892563,63144,25667,178542,913,0,0,17450,31403,28536,4568,27759,94562,1240000,152112,1.267
2/4/2024,Portland OR,DMA_022,102614,135817,4365414,68449,6589259,62304,13123,194766,1072,0,0,13631,23143,21354,3833,23644,90300,1240000,198159,1.297
2/11/2024,Portland OR,DMA_022,92604,94390,3012451,59836,5141772,44043,11283,156405,836,0,0,17843,33009,16365,2960,19377,81491,1240000,96672,1.238
2/18/2024,Portland OR,DMA_022,112631,147640,4604841,70058,7782601,66746,14081,158384,870,124102,11,15571,26262,32777,6230,27077,99115,1240000,111122,1.288
2/25/2024,Portland OR,DMA_022,85749,0,0,63510,5294849,58221,28743,149153,679,115529,10,15421,24488,23397,3611,20482,75459,1240000,30496,1.131
3/3/2024,Portland OR,DMA_022,83890,0,0,74742,8330413,30967,11155,166513,766,58482,6,15694,25063,26951,4370,17443,73823,1240000,58790,1.183
3/10/2024,Portland OR,DMA_022,74021,0,0,66941,6327238,41021,9506,140533,674,0,0,15609,20186,24251,3473,18506,65138,1240000,43114,1.171
3/17/2024,Portland OR,DMA_022,89148,26003.800000000003,741339,71328,7951062,42204,15443,125360,613,111330,11,14394,19248,27521,5322,16768,78450,1240000,55220,1.141
3/24/2024,Portland OR,DMA_022,74629,0,0,62169,5003083,31848,12160,127116,649,80958,9,17072,22461,25277,3241,15962,65673,1240000,31710,1.079
3/31/2024,Portland OR,DMA_022,76103,0,0,57103,5969846,38103,9274,129108,679,60623,5,12099,16054,26357,4270,15208,66970,1240000,42420,1.142
4/7/2024,Portland OR,DMA_022,65307,47732.4,1568856,47017,4754631,24768,10146,123218,579,0,0,8925,13253,22198,3164,12180,57470,1240000,82263,0.97
4/14/2024,Portland OR,DMA_022,62614,63471,1794335,34384,4046045,48092,11362,105697,576,0,0,13672,17173,12506,1900,12749,55100,1240000,63413,0.931
4/21/2024,Portland OR,DMA_022,86274,61555.2,2003803,67575,5775778,54947,22874,120733,617,0,0,14015,20926,28573,3936,16830,75921,1240000,64279,1.133
4/28/2024,Portland OR,DMA_022,61215,64668.6,1801409,42581,3428741,28393,5858,122518,667,0,0,15523,20314,13569,2225,12227,53869,1240000,73570,0.951
5/5/2024,Portland OR,DMA_022,61220,64033.799999999996,2191648,53798,4761456,42605,8587,114091,617,0,0,14821,26425,14737,1967,13300,53873,1240000,101848,0.9
5/12/2024,Portland OR,DMA_022,56291,46668.6,1415093,42692,4736270,38478,12184,90463,481,83469,7,8417,11201,0,0,10372,49536,1240000,77807,0.869
5/19/2024,Portland OR,DMA_022,90716,130951,4243362,60949,7233562,48886,11364,121230,571,107296,9,15015,20259,21917,3327,16894,79830,1240000,90519,1.133
5/26/2024,Portland OR,DMA_022,55619,76931,2265513,37734,4441268,32895,6637,115599,635,72283,6,9664,12498,0,0,13123,48944,1240000,99999,0.869
6/2/2024,Portland OR,DMA_022,69005,94230,2903533,0,0,55942,14367,117171,633,0,0,15226,21027,24718,4470,14874,60724,1240000,79977,1.114
6/9/2024,Portland OR,DMA_022,58975,120351,3274525,72110,6185289,37234,11045,0,0,0,0,9991,15040,0,0,11382,51898,1240000,117957,1.077
6/16/2024,Portland OR,DMA_022,74946,80539,2128485,52447,5382517,50620,22566,42752.1,227,0,0,15196,26123,28223,3978,15175,65952,1240000,81490,1.052
6/23/2024,Portland OR,DMA_022,71456,92737,2454359,57816,6558141,53630,17179,0,0,0,0,16640,21095,20908,3144,14142,62881,1240000,123985,1.126
6/30/2024,Portland OR,DMA_022,60747,16323.6,482044,63586,5395519,36447,10290,43702.799999999996,207,0,0,15838,24743,14400,1959,14681,53457,1240000,44147,1.022
7/7/2024,Portland OR,DMA_022,68992,0,0,41897,4927902,52460,16706,0,0,94687,9,16363,22993,25128,3712,12598,60712,1240000,28910,1.145
7/14/2024,Portland OR,DMA_022,73743,0,0,52355,4366328,52503,24930,42080.4,210,57718,7,15699,25632,25728,3298,17149,64893,1240000,39652,1.105
7/21/2024,Portland OR,DMA_022,49018,0,0,48666,4485383,33353,9049,0,0,52723,5,12404,17618,23732,3569,9468,43135,1240000,26334,0.91
7/28/2024,Portland OR,DMA_022,49688,17826.2,543260,48757,5173557,32087,9093,31204.5,155,0,0,8181,11280,19010,3046,9749,43725,1240000,53751,0.867
8/4/2024,Portland OR,DMA_022,47536,0,0,54897,5814734,34511,12770,30587.399999999998,148,0,0,11281,15747,0,0,9738,41831,1240000,27799,0.941
8/11/2024,Portland OR,DMA_022,64494,51592.799999999996,1292881,73303,6278026,44785,9871,0,0,0,0,11727,18000,15460,2990,12201,56754,1240000,85020,1.126
8/18/2024,Portland OR,DMA_022,53091,44626.2,1307727,46421,4381712,27582,11522,40006.799999999996,182,0,0,14079,22721,0,0,12965,46720,1240000,82828,0.946
8/25/2024,Portland OR,DMA_022,75223,0,0,88749,9126112,49595,10040,0,0,0,0,15060,19665,33507,4935,16917,66196,1240000,72800,1.395
9/1/2024,Portland OR,DMA_022,99022,109148.4,3420837,78918,8689840,0,0,176595,853,133014,11,21297,31366,22493,3189,19721,87139,1240000,139958,1.479
9/8/2024,Portland OR,DMA_022,110055,60673.799999999996,2112995,72857,6651880,68640,13778,182102,871,76442,6,22287,38627,34171,5737,21921,96848,1240000,70064,1.336
9/15/2024,Portland OR,DMA_022,128033,96948.59999999999,2891753,95240,8222742,69322,16695,220661,1176,107287,12,22923,28739,24666,3251,25207,112669,1240000,132297,1.472
9/22/2024,Portland OR,DMA_022,125254,119443,4048373,100526,10526199,76089,19212,207917,1046,0,0,20324,29340,24254,3829,28647,110223,1240000,98893,1.491
9/29/2024,Portland OR,DMA_022,115870,162577,4853752,66226,6786032,56442,13200,181907,910,0,0,21010,28190,35215,4471,23629,101965,1240000,150887,1.45
10/6/2024,Portland OR,DMA_022,114120,153216,5144004,57141,6597755,64983,15090,193831,926,0,0,14320,25032,30351,4817,27555,100425,1240000,183678,1.414
10/13/2024,Portland OR,DMA_022,122019,148867,4993461,57021,4879558,59218,18638,204077,1059,0,0,19858,38162,27037,4826,24197,107376,1240000,200300,1.48
10/20/2024,Portland OR,DMA_022,101973,160236,4247283,64190,6508837,43476,10055,146442,704,0,0,18197,32194,26440,3718,25375,89736,1240000,118967,1.344
10/27/2024,Portland OR,DMA_022,126103,133923,3897936,55623,6462353,70805,23409,216233,1197,76616,7,19725,24721,32523,5415,22959,110970,1240000,108790,1.414
11/3/2024,Portland OR,DMA_022,93774,34790.6,906233,65658,7872647,0,0,223447,1091,90575,10,21425,29107,24293,3369,23618,82521,1240000,64659,1.483
11/10/2024,Portland OR,DMA_022,61867,0,0,0,0,31792,7312,126482,596,80319,6,17473,34441,27049,4350,13447,54442,1240000,0,1.137
11/17/2024,Portland OR,DMA_022,75254,24693.4,660574,76524,6358945,38129,13558,176575,841,0,0,0,0,18696,3063,13987,66223,1240000,89660,1.142
11/24/2024,Portland OR,DMA_022,72275,0,0,54321,5887121,55562,13887,119505,565,0,0,16241,28136,17064,2277,13033,63602,1240000,43389,1.135
12/1/2024,Portland OR,DMA_022,82415,0,0,64699,7736425,46651,18666,171108,941,0,0,19132,25106,22560,3746,20515,72525,1240000,41149,1.164
12/8/2024,Portland OR,DMA_022,61716,0,0,77709,8768520,30445,9502,0,0,0,0,10788,20293,16887,3092,11823,54310,1240000,51239,1.176
12/15/2024,Portland OR,DMA_022,73525,58289.4,1459937,56811,6465443,33403,11157,45469.799999999996,248,0,0,12290,15389,24807,3325,14083,64702,1240000,83375,1.133
12/22/2024,Portland OR,DMA_022,59394,85909.8,2879661,0,0,56801,12529,0,0,0,0,18115,25131,27398,4623,13272,52266,1240000,59155,1.171
1/1/2023,Pittsburgh PA,DMA_023,73868,106097,2855190,54833,5238239,55019,11663,35725.5,179,0,0,14447,22392,16697,2311,18946,66481,1180000,100898,1.237
1/8/2023,Pittsburgh PA,DMA_023,62890,120708,3971968,0,0,53267,15614,0,0,0,0,11941,20690,24360,4362,14551,55343,1180000,58019,1.302
1/15/2023,Pittsburgh PA,DMA_023,63055,107730,2868150,71781,7385213,0,0,166688,851,0,0,12595,21189,0,0,12526,55488,1180000,155913,1.329
1/22/2023,Pittsburgh PA,DMA_023,86908,90759,2430526,60888,5176265,61891,28913,135810,698,0,0,0,0,20852,3665,17181,76479,1180000,99144,1.289
1/29/2023,Pittsburgh PA,DMA_023,84848,123947,4000998,53080,5778384,58675,28908,145790,706,0,0,19010,27800,0,0,15559,74666,1180000,97662,1.246
2/5/2023,Pittsburgh PA,DMA_023,87014,136286,3451297,45093,3916654,58249,20280,136333,641,0,0,12028,20794,29702,3936,16164,76572,1180000,130100,1.257
2/12/2023,Pittsburgh PA,DMA_023,56908,0,0,68367,7392277,0,0,168089,923,0,0,17327,21895,17821,3474,11303,50079,1180000,55529,1.237
2/19/2023,Pittsburgh PA,DMA_023,90387,0,0,77928,9015687,49001,19787,170970,947,125368,14,15152,22617,24055,3052,20525,79540,1180000,39228,1.27
2/26/2023,Pittsburgh PA,DMA_023,79873,20345,560692,41272,4444159,46370,19492,157081,778,94617,8,13911,19660,23997,3763,17596,70288,1180000,44566,1.15
3/5/2023,Pittsburgh PA,DMA_023,65139,0,0,61201,6983704,39713,12252,130035,591,66203,7,15923,23832,0,0,12512,57322,1180000,34196,1.139
3/12/2023,Pittsburgh PA,DMA_023,58727,0,0,44923,4751491,44203,9679,143229,672,0,0,0,0,25183,3475,13355,51679,1180000,34381,1.106
3/19/2023,Pittsburgh PA,DMA_023,84001,24642.4,828561,68758,7148937,48117,17959,149819,831,102703,11,14780,20842,16928,2416,16885,73920,1180000,45345,1.166
3/26/2023,Pittsburgh PA,DMA_023,66491,68328,1953445,51255,4658278,36292,7325,129538,613,71749,6,14030,26981,12507,1583,13617,58512,1180000,81881,1.036
4/2/2023,Pittsburgh PA,DMA_023,60748,46135.2,1257788,43815,3725243,41091,17447,115491,533,88937,7,11841,16310,21612,3526,11048,53458,1180000,43348,0.897
4/9/2023,Pittsburgh PA,DMA_023,46234,57874.799999999996,1577830,47375,4487064,33505,9183,93873,432,0,0,9612,13334,0,0,11849,40685,1180000,70345,0.864
4/16/2023,Pittsburgh PA,DMA_023,47615,0,0,50983,6069493,40704,14992,86366,392,0,0,8930,13242,17111,2198,9968,41901,1180000,24994,0.855
4/23/2023,Pittsburgh PA,DMA_023,48072,46115.4,1246746,36847,4390867,30942,6825,104122,524,0,0,0,0,13135,2249,9962,42303,1180000,37991,0.883
4/30/2023,Pittsburgh PA,DMA_023,74966,48752.4,1261414,67159,7974475,31046,14452,116049,542,0,0,16479,23942,25729,4243,15911,65970,1180000,68841,1.135
5/7/2023,Pittsburgh PA,DMA_023,63184,99259,3123385,43165,4218477,43740,10461,109481,595,0,0,13964,20971,17256,2947,11902,55601,1180000,112247,0.981
5/14/2023,Pittsburgh PA,DMA_023,85105,117152,3086415,42204,5004269,53613,21323,154124,766,63847,6,15553,24370,22021,3357,18909,74892,1180000,71291,1.134
5/21/2023,Pittsburgh PA,DMA_023,62932,74734,2595946,48909,4262170,38847,16270,98156,464,45912,4,13124,21345,14124,2753,14261,55380,1180000,87243,0.929
5/28/2023,Pittsburgh PA,DMA_023,61555,94600,3279936,34242,3939107,41866,17605,86606,415,67944,6,8534,16579,17834,2335,15765,54168,1180000,77703,0.899
6/4/2023,Pittsburgh PA,DMA_023,73426,125130,3968909,58665,4959582,42834,10231,122965,614,0,0,13942,23118,14274,2563,17989,64614,1180000,94290,1.113
6/11/2023,Pittsburgh PA,DMA_023,67865,117460,3627006,47681,5375543,53462,19572,0,0,0,0,15717,29769,21249,3714,17032,59721,1180000,100153,1.115
6/18/2023,Pittsburgh PA,DMA_023,60812,23245,791912,44443,4394787,36248,7978,41759.7,208,0,0,13446,17943,23967,3415,12288,53514,1180000,55958,1.124
6/25/2023,Pittsburgh PA,DMA_023,44243,0,0,33599,2711134,33676,11251,0,0,0,0,9760,16084,20081,3221,10982,38933,1180000,21299,0.983
7/2/2023,Pittsburgh PA,DMA_023,47669,19580,662348,44255,3834795,35476,7307,36057.299999999996,172,0,0,0,0,15436,2149,8810,41948,1180000,47948,1.006
7/9/2023,Pittsburgh PA,DMA_023,35535,0,0,48629,4424865,29538,5964,0,0,62238,5,7920,10216,0,0,6732,31270,1180000,33258,0.897
7/16/2023,Pittsburgh PA,DMA_023,59294,21041.800000000003,700178,39126,3621215,41256,14153,0,0,94408,9,15358,27420,16388,3031,12688,52178,1180000,49328,1.047
7/23/2023,Pittsburgh PA,DMA_023,51191,0,0,45322,3938900,26975,5652,0,0,97502,8,10100,13405,15388,1924,10011,45048,1180000,42834,1.133
7/30/2023,Pittsburgh PA,DMA_023,46097,41926.2,1119152,44635,3799020,28009,11071,27950.1,137,0,0,11437,21741,0,0,9723,40565,1180000,66159,0.937
8/6/2023,Pittsburgh PA,DMA_023,57497,56539.799999999996,1558118,50411,6013560,43577,9578,36702.299999999996,172,0,0,14411,28428,21084,2938,11545,50597,1180000,52041,0.987
8/13/2023,Pittsburgh PA,DMA_023,46476,44520,1121235,36301,3098458,33408,13555,27580.2,149,0,0,12275,16050,14988,2080,8937,40898,1180000,45182,0.853
8/20/2023,Pittsburgh PA,DMA_023,60074,48088.2,1564577,55237,5314490,39016,9456,35038.2,172,0,0,0,0,20756,3682,14277,52865,1180000,76874,1.122
8/27/2023,Pittsburgh PA,DMA_023,81436,92788.8,2824631,83149,9093888,40970,9432,0,0,0,0,20606,26062,19095,2969,18900,71663,1180000,100821,1.434
9/3/2023,Pittsburgh PA,DMA_023,107400,91435.2,2672997,59039,6102039,40890,13352,177819,828,63943,5,18069,23397,28583,5301,22562,94512,1180000,119357,1.468
9/10/2023,Pittsburgh PA,DMA_023,99767,144077,4671714,79236,7433759,52650,15704,138399,655,108443,11,21219,29489,0,0,25142,87794,1180000,113900,1.401
9/17/2023,Pittsburgh PA,DMA_023,102566,90446,2287775,66184,7793917,59631,24005,171535,862,98390,9,11904,20845,30662,5919,20082,90258,1180000,119624,1.305
9/24/2023,Pittsburgh PA,DMA_023,94262,104305,3482419,73422,8516836,57885,11719,134537,640,0,0,14941,25581,25437,4767,21541,82950,1180000,126248,1.35
10/1/2023,Pittsburgh PA,DMA_023,94566,132938,3765934,52755,4889113,49219,17902,161220,847,0,0,19419,26467,19544,3422,23467,83218,1180000,165838,1.331
10/8/2023,Pittsburgh PA,DMA_023,77947,112910,3752686,0,0,35713,9443,176695,888,0,0,0,0,26700,4422,18378,68593,1180000,90386,1.466
10/15/2023,Pittsburgh PA,DMA_023,100084,131422,3943194,58314,4679766,65056,16899,139817,771,0,0,19186,28726,29517,5484,23029,88073,1180000,171953,1.397
10/22/2023,Pittsburgh PA,DMA_023,87064,21510.600000000002,729415,83714,6962963,57487,12686,184896,905,0,0,0,0,29301,4203,18407,76616,1180000,84406,1.412
10/29/2023,Pittsburgh PA,DMA_023,98584,21218.2,542839,63731,5670913,65609,19915,195151,1015,86151,7,18910,33953,0,0,20749,86753,1180000,52801,1.491
11/5/2023,Pittsburgh PA,DMA_023,95460,0,0,80087,6510658,58277,21541,139019,664,103958,11,19849,25093,34026,4822,22577,84004,1180000,74408,1.391
11/12/2023,Pittsburgh PA,DMA_023,64712,0,0,44978,4799265,50633,10625,144550,759,111644,13,0,0,0,0,14209,56946,1180000,36923,1.194
11/19/2023,Pittsburgh PA,DMA_023,57838,19406.8,622540,55512,4869448,26996,6237,142693,698,0,0,10798,18612,0,0,13559,50897,1180000,40098,1.105
11/26/2023,Pittsburgh PA,DMA_023,69344,0,0,55337,5630174,39928,19593,159207,739,0,0,10587,14348,23929,3147,15340,61022,1180000,53763,1.142
12/3/2023,Pittsburgh PA,DMA_023,76259,67220.4,1796114,62513,5454838,34580,17090,149228,823,0,0,11529,16809,26327,4612,18548,67107,1180000,94695,1.113
12/10/2023,Pittsburgh PA,DMA_023,65632,75466.2,2221750,56969,5933923,41865,14321,0,0,0,0,13550,22104,16290,3244,13892,57756,1180000,87216,1.158
12/17/2023,Pittsburgh PA,DMA_023,61116,73722.59999999999,2428538,48147,4931517,38310,8119,0,0,0,0,11220,14541,25211,3411,11934,53782,1180000,82655,1.16
12/24/2023,Pittsburgh PA,DMA_023,64707,0,0,45785,5348754,51916,13463,39683.7,213,0,0,11588,21017,25621,3632,16049,56942,1180000,19796,1.192
12/31/2023,Pittsburgh PA,DMA_023,73013,70913.4,1837258,56303,5834720,37829,8546,0,0,0,0,16084,31669,28698,3807,15440,64251,1180000,74539,1.244
1/7/2024,Pittsburgh PA,DMA_023,63445,88847.4,2758235,0,0,48687,13765,51684.299999999996,279,0,0,18481,23727,0,0,13358,55831,1180000,44411,1.276
1/14/2024,Pittsburgh PA,DMA_023,98223,139467,4353509,73651,7544170,32717,7589,155653,861,0,0,19469,36569,31569,5819,24607,86436,1180000,97085,1.278
1/21/2024,Pittsburgh PA,DMA_023,90347,131987,3734664,47308,5075118,37304,9493,181611,995,0,0,11319,17400,22961,3955,18242,79505,1180000,97831,1.218
1/28/2024,Pittsburgh PA,DMA_023,88008,110351,3490844,74828,7373157,38219,17338,172017,826,0,0,13895,20694,0,0,20953,77447,1180000,111784,1.242
